City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
595,Harper,LR,2022-11-01 16:41:39,4.375,-7.7169,80.65,77,94,8.12
596,Moerai,PF,2022-11-01 16:41:39,-22.4333,-151.3333,71.42,75,85,28.48
597,Teberda,RU,2022-11-01 16:41:40,43.4456,41.7448,30.6,63,22,7.94
598,Rio Branco,BR,2022-11-01 16:41:41,-9.9747,-67.81,65.01,63,100,12.66
599,Grand-Santi,GF,2022-11-01 16:41:41,4.25,-54.3833,84.18,68,83,3.53
600,Leshukonskoye,RU,2022-11-01 16:42:41,64.8989,45.7622,26.83,92,41,3.71
601,Ous,RU,2022-11-01 16:42:42,60.9058,61.5186,33.48,99,100,3.65
602,Ostrovnoy,RU,2022-11-01 16:42:42,68.0531,39.5131,33.91,85,100,14.0
603,Acarau,BR,2022-11-01 16:42:43,-2.8856,-40.12,88.68,51,83,17.07
604,Rawson,AR,2022-11-01 16:42:43,-43.3002,-65.1023,77.29,10,0,12.66
605,Chancay,PE,2022-11-01 16:42:44,-11.5714,-77.2672,66.52,70,30,8.97
606,Balad,IQ,2022-11-01 16:42:44,34.0164,44.1453,74.48,28,0,7.87
607,Maceio,BR,2022-11-01 16:42:44,-9.6658,-35.7353,87.24,62,40,18.41
608,Pafos,CY,2022-11-01 16:42:46,34.7667,32.4167,67.78,73,20,5.75
609,Guiratinga,BR,2022-11-01 16:42:46,-16.3494,-53.7583,64.85,74,100,11.21
610,Mindelo,CV,2022-11-01 16:42:47,16.8901,-24.9804,85.55,48,0,20.71
611,Olafsvik,IS,2022-11-01 16:42:47,64.8945,-23.7142,41.58,87,100,15.1
612,Riohacha,CO,2022-11-01 16:40:53,11.5444,-72.9072,87.91,74,40,6.91
613,Fort Nelson,CA,2022-11-01 16:42:39,58.8053,-122.7002,13.59,87,100,12.66
614,Novobirilyussy,RU,2022-11-01 16:42:48,56.9514,90.6661,28.6,95,47,4.63
615,Borovoy,RU,2022-11-01 16:42:31,55.4333,86.0833,31.28,93,100,8.95
616,Longkou,CN,2022-11-01 16:42:49,37.6508,120.3286,50.23,50,0,6.85
617,Qasigiannguit,GL,2022-11-01 16:42:49,68.8193,-51.1922,23.25,93,48,9.6
618,Kendari,ID,2022-11-01 16:42:50,-3.945,122.4989,76.1,91,100,1.86
619,Ambanja,MG,2022-11-01 16:42:50,-13.6833,48.45,75.83,83,41,4.54
620,Waingapu,ID,2022-11-01 16:42:50,-9.6567,120.2641,80.71,80,92,3.85
621,Pareora,NZ,2022-11-01 16:42:51,-44.4871,171.2132,52.0,62,100,9.75
622,Ulladulla,AU,2022-11-01 16:42:51,-35.35,150.4667,50.9,63,99,15.79
623,Rognan,NO,2022-11-01 16:42:52,67.0953,15.3878,50.14,93,98,9.42
624,Novaya Ladoga,RU,2022-11-01 16:42:52,60.1025,32.3019,41.72,96,100,4.99
625,Mount Isa,AU,2022-11-01 16:42:52,-20.7333,139.5,69.57,21,2,5.75
626,Tiznit,MA,2022-11-01 16:42:54,29.5833,-9.5,77.7,22,100,5.79
627,Souillac,MU,2022-11-01 16:42:54,-20.5167,57.5167,73.78,83,40,6.91
628,Imeni Poliny Osipenko,RU,2022-11-01 16:42:55,52.4201,136.4853,33.64,79,95,9.22
629,Illela,NG,2022-11-01 16:42:55,13.7292,5.2975,88.7,16,2,8.72
630,Jurilovca,RO,2022-11-01 16:42:55,44.7667,28.8667,54.03,58,15,7.7
631,Sterlitamak,RU,2022-11-01 16:41:56,53.6246,55.9502,32.07,79,73,9.1
632,Marsa Matruh,EG,2022-11-01 16:42:56,31.3525,27.2453,71.8,56,40,11.5
633,Synya,RU,2022-11-01 16:42:57,65.3718,58.0387,28.62,93,83,7.65
634,Nandyal,IN,2022-11-01 16:40:24,15.4833,78.4833,70.52,92,100,2.98
635,Gisborne,NZ,2022-11-01 16:42:57,-38.6533,178.0042,56.48,92,47,6.98
636,Lodwar,KE,2022-11-01 16:42:58,3.1191,35.5973,87.91,43,18,18.52
637,General Bravo,MX,2022-11-01 16:42:58,25.8,-99.1667,70.95,87,100,11.63
638,Rock Sound,BS,2022-11-01 16:42:58,24.9,-76.2,82.31,76,6,13.87
639,Darnah,LY,2022-11-01 16:43:00,32.767,22.6367,69.26,68,9,19.08
640,Biel,CH,2022-11-01 16:43:00,47.1324,7.2441,60.28,85,20,6.91
641,Barahona,DO,2022-11-01 16:43:01,18.2085,-71.1008,85.82,79,20,13.8
642,Hangu,CN,2022-11-01 16:43:01,39.2489,117.7892,51.84,67,1,10.25
643,Nyagan,RU,2022-11-01 16:43:02,62.1406,65.3936,33.21,99,100,3.02
644,Hervey Bay,AU,2022-11-01 16:43:02,-25.2986,152.8535,68.4,49,1,16.22
645,Grand Island,US,2022-11-01 16:40:33,40.925,-98.342,62.29,46,0,4.61
646,Tilichiki,RU,2022-11-01 16:43:03,60.4667,166.1,-2.43,92,3,9.17
647,Amazar,RU,2022-11-01 16:44:03,53.858,120.875,18.37,62,100,15.3
648,Ercis,TR,2022-11-01 16:44:04,39.0287,43.3586,46.6,43,3,5.32
649,Malyye Derbety,RU,2022-11-01 16:44:04,47.9547,44.6808,39.87,80,100,18.16
650,Pangkalanbuun,ID,2022-11-01 16:44:05,-2.6833,111.6167,74.62,94,99,2.37
651,Ust-Kuyga,RU,2022-11-01 16:44:05,70.0167,135.6,1.29,96,100,6.82
652,Tikaitnagar,IN,2022-11-01 16:44:05,26.95,81.5833,70.99,52,0,2.59
653,Cheremshan,RU,2022-11-01 16:44:06,54.6667,51.5,33.04,75,100,18.43
654,Sao Gabriel Da Cachoeira,BR,2022-11-01 16:44:08,-0.1303,-67.0892,89.4,70,75,3.44
655,Tombouctou,ML,2022-11-01 16:44:09,20.0,-3.0,86.9,12,0,8.19
656,Cayenne,GF,2022-11-01 16:43:49,4.9333,-52.3333,87.84,66,40,12.66
657,Kidal,ML,2022-11-01 16:44:10,18.4411,1.4078,83.19,13,93,12.21
658,Pokhara,NP,2022-11-01 16:44:10,28.2333,83.9833,62.02,48,0,6.44
659,Pinega,RU,2022-11-01 16:44:11,64.7001,43.3936,27.01,97,93,2.33
660,Natal,BR,2022-11-01 16:44:11,-5.795,-35.2094,86.65,58,20,14.97
661,Ferndale,US,2022-11-01 16:44:12,42.4606,-83.1347,66.0,64,0,8.05
662,Zhigansk,RU,2022-11-01 16:44:12,66.7697,123.3711,-9.85,99,53,8.63
663,Novosokolniki,RU,2022-11-01 16:44:12,56.3463,30.1578,40.01,84,92,4.74
664,Coolum Beach,AU,2022-11-01 16:44:13,-26.5333,153.1,63.34,54,18,11.59
665,High Prairie,CA,2022-11-01 16:44:16,55.4334,-116.4858,26.26,77,100,8.57
666,Boa Esperanca,BR,2022-11-01 16:44:17,-21.09,-45.5658,85.53,45,86,5.75
667,San Luis,AR,2022-11-01 16:39:43,-33.295,-66.3356,71.19,9,0,10.29
668,Cap-Aux-Meules,CA,2022-11-01 16:44:17,47.3821,-61.8597,53.65,87,75,12.66
669,Hambantota,LK,2022-11-01 16:44:18,6.1241,81.1185,78.44,83,99,11.68
670,Kurush,RU,2022-11-01 16:44:19,41.2841,47.8345,25.12,87,61,10.63
671,Yinchuan,CN,2022-11-01 16:44:19,38.4681,106.2731,50.32,45,5,3.38
672,Morecambe,GB,2022-11-01 16:44:20,54.0684,-2.8611,52.05,83,79,4.0
673,Seoul,KR,2022-11-01 16:44:20,37.5683,126.9778,45.84,84,0,3.44
674,Balabac,PH,2022-11-01 16:44:22,7.9868,117.0645,78.21,82,100,9.04
675,Fort-Shevchenko,KZ,2022-11-01 16:44:22,44.5086,50.263,46.85,70,100,26.57
676,Tongliao,CN,2022-11-01 16:44:23,43.6125,122.2653,34.16,25,85,2.04
677,Christchurch,NZ,2022-11-01 16:40:07,-43.5333,172.6333,64.9,47,40,24.16
678,Dahod,IN,2022-11-01 16:44:10,22.8333,74.2667,72.32,38,0,5.86
679,Kununurra,AU,2022-11-01 16:44:24,-15.7667,128.7333,87.78,20,2,10.36
680,Uporovo,RU,2022-11-01 16:44:24,56.3109,66.2693,40.48,80,100,13.24
681,Stillwater,US,2022-11-01 16:44:25,36.1156,-97.0584,74.55,51,0,8.05
682,Okitipupa,NG,2022-11-01 16:44:25,6.5047,4.7839,81.7,78,84,5.03
683,Vanavara,RU,2022-11-01 16:44:26,60.34,102.2797,13.23,92,45,4.65
684,Kaohsiung,TW,2022-11-01 16:44:26,22.6163,120.3133,75.15,85,75,4.61
685,Iskenderun,TR,2022-11-01 16:44:27,36.5872,36.1735,70.63,68,0,2.84
686,Iglesias,IT,2022-11-01 16:44:27,39.3114,8.535,69.53,64,100,0.87
687,Ribeira Brava,PT,2022-11-01 16:44:28,32.65,-17.0667,72.72,94,89,8.97
688,Tahta,EG,2022-11-01 16:44:28,26.7693,31.5021,73.45,31,0,9.55
689,Rajpur,IN,2022-11-01 16:44:29,22.3,74.35,71.55,41,0,5.57
690,Tamiahua,MX,2022-11-01 16:44:30,21.2667,-97.45,81.95,73,21,11.95
691,Hihya,EG,2022-11-01 16:44:32,30.6713,31.588,70.5,55,80,6.8
692,Hare Bay,CA,2022-11-01 16:45:32,48.8499,-54.0148,42.4,51,97,6.33
693,Sterling,US,2022-11-01 16:45:09,39.0062,-77.4286,73.54,70,40,16.11
694,Peniche,PT,2022-11-01 16:45:33,39.3558,-9.3811,64.56,73,62,12.41
695,Terrace,CA,2022-11-01 16:45:33,54.5163,-128.6035,33.71,86,40,10.36
696,Anadyr,RU,2022-11-01 16:45:34,64.75,177.4833,16.3,92,100,38.03
697,Boende,CD,2022-11-01 16:45:34,-0.2167,20.8667,76.73,79,22,2.33
698,Marzuq,YE,2022-11-01 16:45:36,14.4,46.4667,70.38,48,79,3.51
699,Kuandian,CN,2022-11-01 16:45:37,40.7286,124.7847,32.99,52,10,4.05
700,Sioux Lookout,CA,2022-11-01 16:45:36,50.1001,-91.917,48.27,66,75,2.3
701,Kihei,US,2022-11-01 16:45:37,20.785,-156.4656,77.85,80,20,6.91
702,Galveston,US,2022-11-01 16:45:38,29.3669,-94.9669,66.96,93,100,13.8
703,Big Spring,US,2022-11-01 16:45:38,32.2504,-101.4787,66.65,65,0,12.66
704,Okhotsk,RU,2022-11-01 16:45:38,59.3833,143.3,25.14,94,100,10.85
705,Chinsali,ZM,2022-11-01 16:45:39,-10.5414,32.0816,81.12,26,73,11.07
706,Trapani,IT,2022-11-01 16:45:40,37.8333,12.6667,71.69,73,0,3.44
707,Gigmoto,PH,2022-11-01 16:45:40,13.7796,124.39,80.33,85,66,5.06
708,Kysyl-Syr,RU,2022-11-01 16:45:41,63.8986,122.7617,-5.53,100,70,3.22
709,Saint Anthony,US,2022-11-01 16:45:35,45.0205,-93.218,61.34,44,0,1.99
710,Iwanai,JP,2022-11-01 16:45:41,42.9744,140.5089,51.87,96,99,11.23
711,Moses Lake,US,2022-11-01 16:45:42,47.1301,-119.2781,43.48,93,100,8.05
712,Dzerzhinskoye,RU,2022-11-01 16:45:42,56.8344,95.2283,24.55,63,5,1.45
713,Sumbe,AO,2022-11-01 16:45:43,-11.2061,13.8437,78.26,83,54,7.92
714,Truth Or Consequences,US,2022-11-01 16:45:43,33.1284,-107.2528,55.63,40,0,5.75
715,Mantua,IT,2022-11-01 16:45:43,45.1667,10.7833,63.99,85,100,3.0
716,San Rafael Del Sur,NI,2022-11-01 16:45:44,11.8485,-86.4384,86.97,63,100,1.9
717,Brandon,US,2022-11-01 16:45:34,27.9378,-82.2859,86.32,79,100,7.0
718,Liyang,CN,2022-11-01 16:45:44,29.7057,118.2862,53.47,88,0,2.42
719,Sarankhola,BD,2022-11-01 16:45:45,22.3082,89.7897,75.34,78,3,3.71
720,Nalvo,PH,2022-11-01 16:45:45,16.8096,120.5108,72.0,77,100,4.12
721,Alta Floresta,BR,2022-11-01 16:45:46,-9.8756,-56.0861,67.82,94,100,6.91
722,Troitskoye,RU,2022-11-01 16:45:46,52.9821,84.6757,35.83,82,88,5.23
723,Ibra,OM,2022-11-01 16:45:46,22.6906,58.5334,79.23,32,1,2.66
724,Santa Cruz,BO,2022-11-01 16:45:35,-17.8,-63.1667,73.45,25,75,39.12
725,Tubize,BE,2022-11-01 16:45:47,50.6904,4.2069,59.54,72,12,3.0
726,Havoysund,NO,2022-11-01 16:45:48,70.9963,24.6622,44.83,94,100,10.83
727,Russell,US,2022-11-01 16:45:48,32.3502,-85.1999,71.96,60,75,6.91
728,Teya,RU,2022-11-01 16:45:49,60.3778,92.6267,24.15,77,90,5.75
729,Agirish,RU,2022-11-01 16:45:50,61.9247,63.0231,32.32,99,100,3.4
730,Lalganj,IN,2022-11-01 16:45:50,25.8667,85.1833,76.95,49,0,6.64
731,Sonamura,IN,2022-11-01 16:45:51,23.4719,91.2664,74.19,85,0,5.3
732,Ambon,ID,2022-11-01 16:45:51,-3.6954,128.1814,77.14,94,40,2.3
733,Mabaruma,GY,2022-11-01 16:45:52,8.2,-59.7833,87.51,62,79,6.15
734,Paducah,US,2022-11-01 16:44:23,37.0834,-88.6001,71.2,60,0,3.44
735,Padang,ID,2022-11-01 16:45:52,-0.9492,100.3543,75.25,79,100,1.88
736,Bantou,CN,2022-11-01 16:45:53,26.2151,117.4893,58.75,92,100,3.96
737,Nurlat,RU,2022-11-01 16:45:53,54.4277,50.8051,33.24,72,100,18.14
738,Aqtobe,KZ,2022-11-01 16:45:53,50.2797,57.2072,32.09,86,100,29.08
739,Sampang,ID,2022-11-01 16:45:54,-7.1872,113.2394,80.87,75,70,2.33
740,Roswell,US,2022-11-01 16:43:49,34.0232,-84.3616,70.99,74,20,8.05
741,Lixourion,GR,2022-11-01 16:46:55,38.2019,20.4314,69.26,67,0,4.52
742,Kantang,TH,2022-11-01 16:46:55,7.4054,99.5156,75.43,91,94,5.48
743,Stornoway,GB,2022-11-01 16:46:56,58.2093,-6.3865,50.04,79,20,9.22
744,Luba,GQ,2022-11-01 16:46:56,3.4568,8.5547,84.09,86,100,5.17
745,Antalaha,MG,2022-11-01 16:46:57,-14.9003,50.2788,71.65,88,4,7.2
746,Verkhnevilyuysk,RU,2022-11-01 16:46:57,63.4453,120.3167,-1.62,99,77,3.96
747,Boca Do Acre,BR,2022-11-01 16:46:58,-8.7522,-67.3978,73.31,51,99,10.18
748,Vung Tau,VN,2022-11-01 16:46:58,10.346,107.0843,78.31,81,96,13.89
749,Goundam,ML,2022-11-01 16:46:59,16.4145,-3.6708,91.4,9,8,10.63
750,Hendek,TR,2022-11-01 16:46:59,40.7994,30.7481,51.21,87,5,2.66
751,Benjamin Constant,BR,2022-11-01 16:47:00,-4.3831,-70.0311,89.73,70,20,3.44
752,Ibotirama,BR,2022-11-01 16:47:00,-12.1853,-43.2206,81.21,65,99,2.35
753,Birnin Kebbi,NG,2022-11-01 16:47:00,12.4539,4.1975,88.57,22,12,7.23
754,Shimoda,JP,2022-11-01 16:47:01,34.6667,138.95,59.11,78,100,8.28
755,Gao,ML,2022-11-01 16:42:47,16.6362,1.637,85.6,10,80,10.71
756,Maniitsoq,GL,2022-11-01 16:47:02,65.4167,-52.9,24.78,61,4,5.44
757,Nemuro,JP,2022-11-01 16:47:03,43.3236,145.575,55.0,82,100,22.66
758,Nanakuli,US,2022-11-01 16:47:03,21.3906,-158.1547,77.11,73,0,5.75
759,Wanning,CN,2022-11-01 16:47:07,18.8003,110.3967,71.28,64,100,11.01
760,Townsville,AU,2022-11-01 16:47:07,-19.25,146.8,79.68,61,75,12.66
761,Macomer,IT,2022-11-01 16:47:07,40.262,8.7699,58.55,52,100,4.0
762,Grants Pass,US,2022-11-01 16:47:08,42.439,-123.3284,42.48,93,75,3.44
763,Azare,NG,2022-11-01 16:47:08,11.6765,10.1948,84.97,23,78,8.12
764,Abadiania,BR,2022-11-01 16:46:20,-16.2042,-48.7069,72.52,70,95,5.03
765,Narasaraopet,IN,2022-11-01 16:47:09,16.25,80.0667,72.07,86,100,2.59
766,Pedasi,PA,2022-11-01 16:47:09,7.5333,-80.0333,81.81,73,100,4.23
767,Nizhnyaya Salda,RU,2022-11-01 16:47:10,58.0776,60.7202,41.81,96,100,9.37
768,Corozal,CO,2022-11-01 16:47:11,9.3151,-75.2928,83.75,65,37,1.21
769,Mae Chan,TH,2022-11-01 16:47:12,20.1467,99.8526,68.23,76,98,0.49
770,Kotelnich,RU,2022-11-01 16:47:12,58.3089,48.348,31.17,86,100,10.67
771,Xiongzhou,CN,2022-11-01 16:47:13,25.1167,114.3,69.15,41,100,7.45
772,Buarcos,PT,2022-11-01 16:47:13,40.166,-8.8768,63.66,65,27,11.27
773,Dzaoudzi,YT,2022-11-01 16:47:14,-12.7887,45.2699,78.69,73,0,4.61
774,Methoni,GR,2022-11-01 16:47:14,36.8197,21.7049,70.21,61,0,8.32
775,Melur,IN,2022-11-01 16:47:15,10.05,78.3333,80.42,93,100,2.37
776,Gizo,SB,2022-11-01 16:47:16,-8.103,156.8419,81.09,78,98,3.02
777,Jaisalmer,IN,2022-11-01 16:47:16,26.9147,70.9181,83.62,21,0,10.67
778,Rambha,IN,2022-11-01 16:47:17,19.5167,85.1,76.64,74,100,0.6
779,Saint-Joseph,RE,2022-11-01 16:47:17,-21.3667,55.6167,73.78,84,34,8.23
780,Miri,MY,2022-11-01 16:47:18,4.4148,114.0089,78.94,89,40,1.14
781,Jalu,LY,2022-11-01 16:47:18,29.0331,21.5482,69.03,39,0,7.85
782,Bahia De Caraquez,EC,2022-11-01 16:47:18,-0.6,-80.4167,75.38,69,100,8.86
783,Pontian Kecil,MY,2022-11-01 16:47:19,1.4801,103.3899,84.02,84,84,1.92
784,Raga,SS,2022-11-01 16:47:19,8.4596,25.678,81.52,37,49,3.78
785,Artemovsk,UA,2022-11-01 16:48:20,49.8406,36.0417,37.8,70,10,6.6
786,Wasilla,US,2022-11-01 16:48:21,61.5814,-149.4394,21.36,72,0,6.91
787,Maraba,BR,2022-11-01 16:48:21,-5.3686,-49.1178,86.18,62,75,3.44
788,San Lorenzo De El Escorial,ES,2022-11-01 16:48:22,40.5914,-4.1474,64.83,63,23,3.83
789,Roebourne,AU,2022-11-01 16:48:22,-20.7833,117.1333,70.97,39,50,9.33
790,Bambanglipuro,ID,2022-11-01 16:48:23,-7.95,110.2833,77.04,88,99,5.28
791,Corum,TR,2022-11-01 16:48:23,40.5,34.75,47.3,53,1,4.9
792,Pangoa,PE,2022-11-01 16:48:24,-12.1167,-73.0,57.96,99,100,4.25
793,Valdivia,CL,2022-11-01 16:48:24,-39.8142,-73.2459,62.69,31,0,7.65
794,Weligama,LK,2022-11-01 16:48:24,5.9667,80.4167,77.34,88,85,9.84
795,Kamaishi,JP,2022-11-01 16:48:25,39.2667,141.8833,56.93,88,90,4.52
796,Kalemie,CD,2022-11-01 16:48:26,-5.9475,29.1947,77.63,64,100,3.98
797,Veinticinco De Mayo,AR,2022-11-01 16:48:26,-35.4323,-60.1727,71.83,19,0,8.63
798,Bukachacha,RU,2022-11-01 16:48:27,52.9833,116.9167,13.01,51,100,8.3
799,Weinan,CN,2022-11-01 16:48:27,34.5036,109.5089,58.33,63,8,2.91
800,Makamba,BI,2022-11-01 16:48:27,-4.1348,29.804,70.27,59,86,3.53
801,Loikaw,MM,2022-11-01 16:48:28,19.6742,97.2094,66.06,83,53,3.53
802,Road Town,VG,2022-11-01 16:48:28,18.4167,-64.6167,86.09,79,40,6.91
803,Mizdah,LY,2022-11-01 16:48:29,31.4451,12.9801,66.09,40,19,2.39
804,Diego De Almagro,CL,2022-11-01 16:48:29,-26.3667,-70.05,81.91,11,0,12.64
805,Tarauaca,BR,2022-11-01 16:48:29,-8.1614,-70.7656,65.93,87,100,7.27
806,Mayaky,UA,2022-11-01 16:48:30,47.4408,29.5599,49.06,39,98,5.06
807,Coahuayana,MX,2022-11-01 16:45:30,18.7333,-103.6833,84.99,64,1,2.48
808,Yakeshi,CN,2022-11-01 16:48:31,49.2833,120.7333,11.48,77,19,15.9
809,Kiama,AU,2022-11-01 16:48:31,-34.6833,150.8667,54.37,66,95,10.0
810,Naze,JP,2022-11-01 16:48:31,28.3667,129.4833,70.72,73,100,12.71
811,Jacareacanga,BR,2022-11-01 16:48:32,-6.2222,-57.7528,74.34,98,100,2.24
812,Talara,PE,2022-11-01 16:48:33,-4.5772,-81.2719,68.76,73,40,17.27
813,Quatre Cocos,MU,2022-11-01 16:48:33,-20.2078,57.7625,73.51,78,9,10.09
814,Conde,BR,2022-11-01 16:48:34,-7.2597,-34.9075,85.46,58,40,12.66
815,Moron,AR,2022-11-01 16:45:34,-34.6534,-58.6198,73.94,33,0,3.31
816,Kropotkin,RU,2022-11-01 16:48:34,45.4375,40.5756,42.53,64,3,10.51
817,Sobolevo,RU,2022-11-01 16:48:35,54.4299,31.8996,38.59,84,100,6.33
818,Goderich,CA,2022-11-01 16:44:56,43.7501,-81.7165,52.92,100,62,5.75
819,Jardim Do Serido,BR,2022-11-01 16:48:35,-6.5844,-36.7744,96.91,24,39,7.63
820,Makakilo City,US,2022-11-01 16:48:36,21.3469,-158.0858,75.69,75,0,5.75
821,Saryozek,KZ,2022-11-01 16:48:36,44.3583,77.9753,44.26,59,56,6.02
822,Sistranda,NO,2022-11-01 16:48:37,63.7256,8.834,49.96,77,100,17.56
823,Mount Pleasant,US,2022-11-01 16:45:56,32.7941,-79.8626,80.01,82,40,6.91
824,Ketchikan,US,2022-11-01 16:48:37,55.3422,-131.6461,30.67,93,40,0.0
825,Saucillo,MX,2022-11-01 16:48:38,28.0167,-105.2833,68.68,38,1,3.69
826,Woodstock,CA,2022-11-01 16:48:38,43.1334,-80.7497,59.88,84,70,8.99
827,Bahia Blanca,AR,2022-11-01 16:48:13,-38.7196,-62.2724,76.19,15,0,8.7
828,Necochea,AR,2022-11-01 16:49:39,-38.5473,-58.7368,63.1,34,0,5.37
829,Amahai,ID,2022-11-01 16:49:39,-3.3333,128.9167,80.19,82,100,2.06
830,Qostanay,KZ,2022-11-01 16:49:40,53.1667,63.5833,43.09,93,100,22.37
831,Vanimo,PG,2022-11-01 16:49:40,-2.6741,141.3028,77.85,89,74,1.99
832,Ubaira,BR,2022-11-01 16:49:41,-13.2681,-39.6628,82.53,62,98,5.82
833,Rimbey,CA,2022-11-01 16:49:41,52.6334,-114.2353,31.62,82,100,9.04
834,Ust-Nera,RU,2022-11-01 16:49:43,64.5667,143.2,-14.12,90,80,2.15
835,Yazman,PK,2022-11-01 16:49:43,29.1212,71.7446,78.67,25,0,7.74
836,Shenzhen,CN,2022-11-01 16:49:43,22.5455,114.0683,71.98,92,100,16.08
